"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHM","p.GS.HHM","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.cyan","p.MM.cyan","MM.tan","p.MM.tan","MM.turquoise","p.MM.turquoise","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.salmon","p.MM.salmon","MM.brown","p.MM.brown","MM.purple","p.MM.purple","MM.green","p.MM.green"
"XM_022465394.1","LOC111123216","XM_022465394.1","salmon","crg:105320723"," gastric triacylglycerol lipase-like",410,"GO:0003674;GO:0006629;GO:0009056",0.356374007359466,0.312122562933226,-0.00834708465870855,0.981742024447472,-0.127382959892124,0.725827419857165,0.526717354667568,0.117765830463599,-0.901259814990751,0.000368589779415439,0.0851775966545588,0.815019969380316,0.652119628913416,0.0410118577650957,-0.464567062107463,0.1761451037465,-0.376154199364074,0.284036633155874,0.65218174025152,0.04098606835717,-0.142672325557529,0.694179905972625,0.338591004615142,0.338563780130068,-0.192875129755806,0.593433981970474
"XM_022488232.1","LOC111137010","XM_022488232.1","salmon","crg:105327165"," ras-related protein Rab-2",211,"GO:0003924;GO:0043167",-0.355019100920733,0.314097785828662,0.317458824024356,0.371414313901886,-0.335541365634297,0.343209629976727,0.0620918839405961,0.864696457455229,-0.137779882321269,0.704263076745659,0.234083479866121,0.515090186436055,0.139825055239432,0.700042894591252,0.15613050335325,0.66666898075624,0.135959354474358,0.708025834351848,0.416368666504357,0.231347108347899,0.0106030981691029,0.976808330211835,0.477893928244418,0.162419831499416,-0.107026326453563,0.768543290063724
"XM_022485300.1","LOC111135336","XM_022485300.1","salmon","crg:105348805"," H/ACA ribonucleoprotein complex subunit 2-like protein",156,"GO:0003723;GO:0005730;GO:0032991;GO:0042254",-0.354621687467477,0.314678386705163,0.594818054957,0.0697029970719503,-0.781912628467196,0.00753487576548126,-0.330220835450114,0.351392114688722,-0.0392772413373313,0.914213459263969,0.561993001708011,0.0908705989183613,-0.127233735983663,0.726138231375048,-0.412517647733493,0.236133266490267,0.290079358555751,0.416204386561316,0.599285124747849,0.0670987626893555,-0.0639783730555035,0.860618762269766,0.457217850616324,0.183998732363385,-0.332917989867003,0.347231918609908
"XR_002639002.1",NA,NA,"salmon",NA,NA,NA,NA,-0.354495499427477,0.314862858558907,0.642462336588393,0.0451556400793107,-0.755137349773506,0.0115614342262558,-0.292900782823508,0.411475848348233,-0.398114308656365,0.254523457877922,0.395755653841779,0.257608302254035,0.35400824957106,0.315575691182748,-0.734487262709591,0.0155526871210648,-0.376313944758934,0.283815569030466,0.736281870891362,0.0151725386630962,-0.477729030784046,0.162585599652083,0.308911311614602,0.385131967313301,-0.189519236977197,0.599998970933314
"XM_022432618.1","LOC111100582","XM_022432618.1","salmon","crg:105339941"," lysine-specific demethylase 3A-like",2558,"",0.352685676175113,0.317514831222827,0.214526924485583,0.551729530216473,-0.279967692836358,0.433358625226775,0.537850647427768,0.108800896686567,-0.559887510787353,0.0923532253020511,0.152628295859785,0.673795231031201,0.339586112898165,0.337054825947297,0.256626219893564,0.474162348370164,0.220041370926105,0.541295898709147,0.572328814697294,0.0838134669256,-0.166834219885377,0.645039518573586,0.2470307793005,0.491406553749407,-0.142811741366677,0.693893198323632
"XM_022481046.1","LOC111133015","XM_022481046.1","salmon","crg:105345904"," acyl-coenzyme A thioesterase 8-like",339,"GO:0003674;GO:0006790;GO:0034641;GO:0044281;GO:0051186",0.35240541008563,0.317926551236616,0.209001291420403,0.562262483500099,-0.429552166761253,0.215382027771699,0.248654692826189,0.488469470452448,-0.648309104641242,0.0426149741719432,0.381305470763711,0.276954886305482,0.34394412092055,0.330487218901624,-0.401298956479331,0.250390976960975,-0.260917852169647,0.466536894786742,0.735447092959221,0.015348552779565,-0.133674432878184,0.712756478701801,0.401363487094727,0.250307628786677,-0.417851897519539,0.229518473695181
"XM_022487973.1","LOC111136844","XM_022487973.1","salmon","crg:105319605"," uncharacterized",165,"",-0.35138881877487,0.319422294955381,0.457795599219673,0.183373988862121,-0.722848889760475,0.0181804637653592,-0.0394036962717877,0.913938121461485,-0.422493687978776,0.223848872343413,0.69381853471525,0.0260460807171445,0.125480179689834,0.729793317904383,-0.591597046143642,0.0716211257093117,-0.18341893892922,0.611999129786616,0.87425033178232,0.000937384522391502,-0.0478442089072701,0.895580036232297,0.699082790780038,0.0244735005047467,-0.630232297898678,0.0507934410065912
"XM_022470244.1","LOC111125951","XM_022470244.1","salmon","crg:105322791"," protein disulfide-isomerase A5-like",762,"GO:0016853;GO:0042592",0.351198771940724,0.319702323435059,-0.0697693611324074,0.848120275649181,-0.32528233964386,0.359074234150608,0.260337274126253,0.467565287063255,-0.709178367202224,0.0216424187598929,0.476217027028176,0.164110322602786,0.322434614168875,0.363541925519074,-0.520111718618085,0.12329605401906,-0.407168852826214,0.24287261496118,0.770355533595641,0.00912478535087606,-0.016486789198295,0.963944949969461,0.521218857711652,0.122358129529959,-0.583752660701326,0.0764353074567089
"XM_022447206.1","LOC111110631","XM_022447206.1","salmon","crg:105320032"," ATP-binding cassette sub-family F member 1-like",720,"GO:0016887;GO:0043167",-0.350083059473079,0.321348872768627,0.356435872695629,0.312032529951613,-0.619009320768315,0.0563621908936607,-0.187574610876087,0.603815099864635,-0.375238536432362,0.285305567101221,0.509630732176244,0.1323963530135,0.178347516270579,0.622039129282761,-0.733854251417441,0.0156883445884863,-0.160934891914164,0.65693208542367,0.719177657603943,0.0190694055983698,-0.0930232898381302,0.798263283144409,0.560651463391407,0.0918134994664537,-0.386773800525252,0.26954339729258
"XM_022461668.1","LOC111120736","XM_022461668.1","salmon","crg:105347454"," plasminogen receptor (KT)-like",154,"",0.348273681970059,0.324028479819111,-0.324986024572566,0.359537823727168,-0.0903624123818584,0.803938360464164,0.287911864382678,0.419854251608989,-0.511354052421471,0.130872482047447,0.357992663553383,0.309771417596334,0.168356407854945,0.641982509714889,-0.288115648441827,0.419510460548628,-0.336785922381954,0.341309756300924,0.482606472036343,0.157725297783717,-0.0275828065080013,0.939708495174761,0.239288316550181,0.505512935302576,-0.506090484622955,0.135561037222909
"XM_022461928.1","LOC111120902","XM_022461928.1","salmon","crg:105318510"," S-methyl-5'-thioadenosine phosphorylase-like",281,"GO:0016757;GO:0034641;GO:0044281",-0.348134393500578,0.324235239138888,0.488171562008744,0.152288050889305,-0.648325916328335,0.04260781052437,-0.305471578890285,0.390720904757095,-0.208114122839244,0.563960782215667,0.550588592139644,0.0990855433834755,0.0422763475074484,0.907685600315649,-0.822694725284216,0.00347007613380394,-0.230145689035713,0.522385465058647,0.616295584647949,0.0577667763301999,0.0906623480866942,0.803298244886435,0.60593933956275,0.0633388012493754,-0.45728585030936,0.183925136413558
"XM_022468831.1","LOC111125246","XM_022468831.1","salmon","crg:105320564;crg:105320565"," transmembrane protein 79-like",185,"",0.346198567751212,0.327115854386035,-0.0776408871843986,0.83118067199861,-0.358657692563328,0.308808154596976,0.0344716625393687,0.924682779843602,-0.381583250616816,0.276575758787122,0.576979419341634,0.0807568352404088,0.0361017913692399,0.921130179100356,-0.432889685281973,0.21144360367638,-0.374589215159164,0.286207249796566,0.599014532452191,0.067254673845739,0.0965445885553922,0.790766212103862,0.443302692400062,0.199424467974671,-0.663842951143569,0.0363351387632002
"XM_022481122.1","LOC111133057","XM_022481122.1","salmon","crg:105343480"," cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial-like",204,"",-0.345759515442811,0.327771024691254,0.662418243078995,0.0368832119385004,-0.784387755834299,0.00722183874128314,-0.0549210078401652,0.880222019435633,-0.394212569471663,0.259637600019851,0.467154480998797,0.173428311058883,0.247208900687161,0.491084026621303,-0.410087156690911,0.239182417802867,0.190631106383714,0.597820965065252,0.823574856769936,0.00340552838176792,-0.132020501480688,0.716186257233738,0.628048111915303,0.051847205870372,-0.236788204098755,0.510103950720275
"XM_022432411.1","LOC111100479","XM_022432411.1","salmon","crg:105326322"," tetraspanin-33-like",305,"GO:0005575",0.344956168440489,0.328971564473454,0.0516139041417951,0.887394883702975,-0.201377375497067,0.57692058175228,0.474602397623901,0.165747967105312,-0.852559332545551,0.00172370551734862,0.167859540370775,0.642979838753197,0.556566084652481,0.094723311724898,-0.457804575343645,0.183364292492785,-0.36294101755864,0.302641891258848,0.675899751695533,0.0319159413486042,-0.216503502411916,0.547980694418065,0.2889482184425,0.41810725736307,-0.280402657975708,0.432614093447368
"XM_022441694.1",NA,NA,"salmon",NA,NA,NA,NA,-0.343671543302931,0.330896049017658,0.459345646953925,0.181704048388265,-0.47684096267906,0.163480103293214,0.259382189991487,0.469259228148207,-0.487187024810938,0.153241579892999,0.190364391152758,0.598343163769724,0.317417063105383,0.371480739433295,-0.297056070038035,0.404558452026219,0.291930733849196,0.413098715028537,0.605859179468212,0.0633832523920979,-0.29926782761267,0.40089928203021,0.245918438216976,0.49342273659575,-0.060306451194518,0.86855836893768
"XM_022434319.1","LOC111101726","XM_022434319.1","salmon","crg:105341811;crg:105338171"," snRNA-activating protein complex subunit 5-like",120,"GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",0.343363638077816,0.331358179341465,0.229010860612976,0.524495707035367,-0.41402825766927,0.234249240821364,0.406856721072245,0.243269181558015,-0.611073659500078,0.0605341474296136,0.370124759063007,0.292448263156274,0.275188003881035,0.441578802603046,-0.105224949065028,0.772352152150095,0.0642172108185756,0.860102717842747,0.726395676156676,0.0173493484162833,-0.048652647825546,0.893823898107597,0.448054775341928,0.194074735728176,-0.394295437519832,0.259528397532811
"XM_022474295.1","LOC111128591","XM_022474295.1","salmon","crg:105318164"," reticulon-1-A-like",371,"",-0.342014213382741,0.333387429923546,0.670495159230494,0.0338488988926207,-0.840342867959176,0.00233347736016175,0.0631350712797706,0.862441219731831,-0.462661058391783,0.178162465238905,0.645142518906345,0.0439787482250831,0.211481145255973,0.557525817222888,-0.425688843462075,0.219993073610649,0.0502403284319256,0.890376261069415,0.95027225618216,2.51894376712612e-05,-0.0667164257725798,0.854705686145006,0.740115112170571,0.0143823295308091,-0.498579724894419,0.142427708635622
"XM_022456845.1","LOC111117675","XM_022456845.1","salmon","crg:105343349"," ATP synthase subunit delta, mitochondrial-like",170,"GO:0005622;GO:0009058;GO:0016887;GO:0022857;GO:0032991;GO:0034641;GO:0044281",0.341545296703855,0.334094074681316,-0.387738477205332,0.268247302757365,0.0461288389050425,0.899307607505607,0.139575964721715,0.700556496317611,-0.537988920221013,0.108692344650175,0.0782333984155686,0.829908029255015,0.366503582810373,0.297563408627255,-0.287603585799506,0.420374579544301,-0.441785675890949,0.201150135337715,0.360382506647069,0.306317212601802,-0.265662100922905,0.458170996934088,0.0755371547896918,0.835702072994226,-0.151364699456209,0.676372161474482
"XM_022473291.1","LOC111127964","XM_022473291.1","salmon","crg:105341787"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3-like",286,"GO:0007005;GO:0065003",-0.341297120441404,0.334468380885504,0.483019674365956,0.157317624114064,-0.851038627719266,0.0017924656720019,-0.191423217971409,0.596271073959631,-0.213497277090339,0.553686360297449,0.830720783360454,0.00291293702952427,-0.122126123397345,0.736798074407045,-0.493002888473577,0.147661077302017,0.145196157756906,0.688995100695178,0.857190298763972,0.00152606448415837,0.0904207243532463,0.803813904225534,0.763564874184788,0.0101620460030391,-0.687751979552583,0.0279425962589137
"XM_022448160.1","LOC111111285","XM_022448160.1","salmon","crg:105336218"," uncharacterized",399,"",-0.340163797526733,0.336180425659382,0.503363801609487,0.138029860250988,-0.851587135996434,0.00176743964668001,-0.166530771121296,0.645649508952552,-0.233386949963269,0.516377517562265,0.804966400433505,0.00496569932418158,-0.0909996355437909,0.802578539894943,-0.467950278072246,0.172597768456884,0.170048757291627,0.638589441960552,0.864248242950582,0.00125718377806388,0.0764589603277918,0.833720361635786,0.762737391961447,0.0102938686735411,-0.652507054017042,0.0408511720823064
"XM_022464359.1","LOC111122569","XM_022464359.1","salmon","crg:105319704"," uncharacterized",142,"",-0.339616739454445,0.337008439467914,0.764397940524732,0.0100305389209091,-0.82121840455323,0.00358031280232697,0.0708533733404085,0.845783994603476,-0.479887458095527,0.160423808101775,0.528880752757194,0.115988925680371,0.305237203129459,0.39110314458799,-0.399169415121764,0.253150164086047,0.0419455977050285,0.908405273208272,0.914450058699623,0.000211134836929931,-0.101203018736877,0.780871898459137,0.715784180566579,0.0199174536314958,-0.359055536548677,0.308232652054131
"XM_022468768.1","LOC111125211","XM_022468768.1","salmon","crg:105322421"," serum paraoxonase/lactonase 3-like",378,"GO:0003674",0.339422492675101,0.337302697882698,-0.420017670533665,0.226863117121752,-0.0326189474647314,0.928721924261663,0.0547399835698449,0.880614449251852,-0.391094983866408,0.263764316199756,0.325651338823474,0.358497348190926,0.0550143679872353,0.880019639694564,-0.435328764984555,0.208591807200192,-0.551520312595077,0.0983973730707927,0.32782871735598,0.35510275623371,-0.31997995278044,0.367415069641807,-0.111583347043016,0.758927900535493,-0.498652198533722,0.14236045578369
"XM_022482847.1","LOC111134058","XM_022482847.1","salmon","crg:105329078"," uncharacterized",2770,"GO:0003674",-0.337860854512017,0.339673153515468,0.328631354619784,0.353855519261157,-0.459492217250215,0.181546607891785,0.0986576350994609,0.786274768778529,-0.183821433541743,0.611204761348748,0.567247756673744,0.0872370115537395,-0.111638189255013,0.758812360866904,-0.438515356887563,0.204899654893462,0.0479392165013908,0.895373633883785,0.524629120697848,0.119497021658331,0.301657313975484,0.396963974756664,0.600614760045389,0.0663360812644952,-0.608881832586178,0.0617212363121392
"XR_002638981.1",NA,NA,"salmon",NA,NA,NA,NA,-0.336872390441156,0.341177958618996,0.573662916333246,0.0829291331001037,-0.556555622016467,0.0947308381644857,0.351327690220323,0.319512352141167,-0.645091350329858,0.0440010221906481,0.274681426676242,0.442454166964317,0.448434295436176,0.193651143033331,-0.401916013098332,0.249594614559383,0.072249723224335,0.842776154815226,0.775523768473038,0.0083871671486814,-0.263253366265294,0.462410084631931,0.420514581563293,0.226256350179074,-0.189016024604063,0.600985638114858
"XM_022482527.1","LOC111133836","XM_022482527.1","salmon","crg:105333595"," selenoprotein M-like",128,"",-0.331480031383612,0.349446760743679,0.638835143056311,0.0467816659769485,-0.909828175692872,0.000259105060311593,-0.257075325175426,0.473361822357074,-0.290520688602525,0.415463062610916,0.745353897048663,0.0133494658488859,0.0279806070164599,0.938840319937389,-0.643760770177979,0.0445828875878523,-0.0506563285111126,0.889473191210934,0.881488368187921,0.000746246370007567,-0.109689504682302,0.762920403677079,0.648497858374545,0.0425345904905585,-0.576406385401467,0.0811295155514313
"XM_022465091.1","LOC111123014","XM_022465091.1","salmon","crg:105321243"," serine protease inhibitor Cvsi-2-like",83,"",-0.331470724613908,0.349461118899749,0.597758146188227,0.0679816870146645,-0.637421203355288,0.0474259651110678,0.103364912289168,0.776289643036831,-0.385446581026487,0.271332170533455,0.40244265436701,0.248916057457573,0.272207525300423,0.446740406388318,-0.0892585560860659,0.806295085429734,0.171417365400572,0.635849863842593,0.767508576990587,0.00955008181631089,-0.0528535835425639,0.884705221855805,0.695444252910407,0.0255532545658682,-0.230738406319286,0.521284678534417
"XM_022460464.1","LOC111119894","XM_022460464.1","salmon","crg:105347146"," glutathione-independent glyoxalase HSP31-like",238,"",-0.329836055834986,0.35198765613068,0.464838122715814,0.175859312947586,-0.598392921789773,0.0676137329461917,-0.36129408785552,0.305005027242569,-0.220741542913377,0.53997679180456,0.4850614707269,0.155312484582866,0.140032866742577,0.699614490139219,-0.791595541946754,0.00636284910645808,-0.449507070747745,0.192456715665103,0.590446831639154,0.0723143211452866,-0.00585967317886001,0.987182405029278,0.565882388564432,0.0881720190995394,-0.390550837070048,0.264488269114107
"XM_022460868.1","LOC111120142","XM_022460868.1","salmon","crg:105340468"," actin, cytoplasmic 1-like",376,"",-0.328176153071382,0.35456259647488,0.590337322684088,0.0723805451369977,-0.841183269955749,0.00228717933427163,-0.111644786878256,0.758798461512846,-0.314189234647128,0.376632714892547,0.736387168866686,0.0151504368392231,0.0705713208687604,0.846391775291154,-0.397746492192243,0.255003164780295,-0.0520546810910146,0.886438435126663,0.896271678800768,0.00044612608521008,-0.0392845238148003,0.914197602472108,0.742087669632998,0.0139871060900956,-0.594238274369182,0.0700457573304751
