"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHH","p.GS.HHH","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red"
"XM_022488702.1","LOC111137295","XM_022488702.1","green","crg:105344217"," chromodomain-helicase-DNA-binding protein 8-like",3360,"GO:0043167",-0.0946849740434036,0.675119641363612,0.272196468164386,0.220389338710472,0.0704862343852809,0.755269109278024,-0.777332611338977,2.07725954381596e-05,0.687132804749483,0.000411235813602998,-0.602441197140206,0.00300642740387597,-0.351977578647499,0.108175508706421,0.845417322176598,7.30974933652805e-07,-0.0896244788611703,0.691634636405089
"XM_022466969.1","LOC111124104","XM_022466969.1","green","crg:105342773"," titin-like",3173,"",-0.0942169562167457,0.676641118718732,0.0693659879618154,0.759046422226962,0.224681428221568,0.31477029693103,-0.643859274737086,0.00122299991141052,0.506632553410994,0.0161201339218577,-0.414891117675065,0.0548600179949715,-0.493005159125138,0.0197366083633133,0.746283003063828,6.65505718973154e-05,-0.193409211612246,0.388466536434333
"XM_022461348.1","LOC111120549","XM_022461348.1","green","crg:105326045"," G patch domain and ankyrin repeat-containing protein 1-like",336,"GO:0003674",-0.0936898578695328,0.678356119889872,0.268994385080901,0.226081066347642,-0.373311120322298,0.0870302248686485,0.126283897212637,0.575480249727189,-0.282986833336092,0.201911466123384,-0.0700161064596383,0.756853662321298,0.399825930755463,0.0652345306438216,0.342999124943518,0.118113200600992,0.00226203272868504,0.992028852393965
"XR_002637677.1","LOC111120641","XR_002637677.1","green","crg:105338803"," luc7-like protein 3",459,"GO:0003729;GO:0005634;GO:0006397;GO:0022618;GO:0032991",-0.0932655974246352,0.679737639038428,0.0756201152882043,0.738028559159611,-0.168891013090621,0.45244136735773,0.063131254724907,0.780163914197704,0.101316342795051,0.653695719134377,-0.0818708929002111,0.717200983285632,0.160780803877813,0.474745101558699,0.259325077094598,0.243851585189733,-0.19098590380439,0.394552326333634
"XM_022475231.1","LOC111129112","XM_022475231.1","green","crg:105318129"," RNA-binding protein 25-like",781,"GO:0003674;GO:0006397",-0.0928298703195715,0.681157530615094,-0.0317172188986638,0.88856689225005,0.159406763295383,0.478578137442136,-0.487933349692488,0.0212386334634947,0.54239013009762,0.00910981695390047,-0.781843208041548,1.72758969716779e-05,-0.408262214509155,0.0592560264173074,0.841419275039014,9.27244731851304e-07,-0.318353725475084,0.148757928618063
"XM_022434746.1","LOC111102092","XM_022434746.1","green","crg:105321607"," peptidyl-prolyl cis-trans isomerase G-like",1195,"GO:0006464;GO:0016853",-0.0923300095963987,0.682787697103391,0.276064681694555,0.21364106602555,0.041021074998419,0.856170956230996,-0.485675184374277,0.0219362624651177,0.571366657070631,0.00547467573600738,-0.423632945356623,0.049451366898741,-0.133401266898425,0.553958485537978,0.617168662753175,0.00221464861969881,-0.223890424584491,0.316522029614159
"XM_022485382.1","LOC111135374","XM_022485382.1","green","crg:105322600"," U2 snRNP-associated SURP motif-containing protein-like",925,"GO:0003723;GO:0034641",0.0915335696334687,0.685387900585106,0.342603450542528,0.118565829968112,-0.183912171452475,0.412618263990401,-0.247352009028477,0.267077246941848,0.245812722301647,0.27016156408268,-0.378572861292091,0.0823247763540012,0.143265926962423,0.52474610470722,0.469853700666062,0.0273552080767906,-0.0801364491686319,0.722961434125563
"XM_022468579.1","LOC111125107","XM_022468579.1","green","crg:105339473"," sister chromatid cohesion protein PDS5 homolog B-like",1458,"GO:0007059;GO:0051276;GO:0140014",0.0915032989082586,0.685486796011142,0.560693310798741,0.00663886744083924,-0.34635884170616,0.114320133297454,-0.232902768140484,0.296912928284419,-0.0358115827706091,0.874286137396818,-0.00610251674850693,0.978497493141994,0.232872780463424,0.296976903758275,0.609299316378301,0.00261235047135749,0.328637406778644,0.135356566131047
"XM_022489017.1","LOC111137537","XM_022489017.1","green","crg:105328867"," something about silencing protein 10-like",533,"",0.0910194094114639,0.687068352542102,0.0938171385486446,0.677941850068809,-0.0263761122163218,0.907245803447647,-0.0522515123834411,0.817367070448298,-0.0430798762155087,0.849030529838625,-0.0211786189650592,0.925468112654162,-0.089279633766005,0.692765085786593,0.3172950466911,0.150188721395995,-0.147879142613635,0.511339836670302
"XM_022459648.1","LOC111119458","XM_022459648.1","green","crg:105323847"," transducin beta-like protein 3",1000,"GO:0003674;GO:0032991;GO:0034641;GO:0042254",-0.0910069753953901,0.68710900888386,0.378590578542556,0.0823092605666486,-0.0541819766167748,0.8107356869567,-0.335516122692815,0.126887114784683,0.520111393420506,0.0130908083621441,-0.437850706700779,0.0415462457878567,0.0503654298378445,0.823857671194572,0.501171085181869,0.0174988663790652,-0.0593133924661767,0.793170598182638
"XM_022474270.1","LOC111128582","XM_022474270.1","green","crg:105318775"," tetratricopeptide repeat protein 25-like",589,"GO:0003674",-0.0900645447673561,0.690192960948258,0.209936748729855,0.34838807318632,-0.031880326670455,0.887997319764204,-0.16287303950761,0.46893859821262,-0.0300887535928989,0.894256361692689,-0.163208766778217,0.468010255703788,0.0191773948801881,0.932494487569605,0.485098682831693,0.0221172769542673,-0.198296861417098,0.376353725999909
"XM_022443606.1","LOC111108084","XM_022443606.1","green","crg:105342341"," G patch domain and KOW motifs-containing protein-like",521,"GO:0003674",-0.0888373779938915,0.694215784929041,0.283997088618083,0.200236569952176,-0.402007274121288,0.0636465230465793,0.000463502334731144,0.998366646153189,-0.262920657169499,0.237140928684556,-0.0278803185192566,0.901980083990321,0.297672372331259,0.178481539036431,0.618731901543585,0.0021420662914716,-0.0183020725660676,0.935569334588942
"XM_022442531.1","LOC111107354","XM_022442531.1","green","crg:105343292"," aspartyl/asparaginyl beta-hydroxylase-like",923,"GO:0006464;GO:0016491",-0.0887831118484605,0.694393861526003,0.0863007189349492,0.702556446838779,-0.0790883684274184,0.726449387353364,-0.152550104663138,0.497936169671931,0.22708807767188,0.309476849842806,-0.68553023902037,0.000429541665790714,-0.0397961509410827,0.860424489573609,0.782649049422582,1.67087527837523e-05,-0.260551699787743,0.241548582834175
"XM_022488866.1","LOC111137415","XM_022488866.1","green","crg:105346609"," RNA polymerase II subunit A C-terminal domain phosphatase-like",833,"GO:0005634;GO:0006464;GO:0009058;GO:0016791;GO:0032991;GO:0034641",-0.0884988663150281,0.695326879105265,0.0117024736564347,0.958778109955809,0.223618505314903,0.317125574056422,0.0432266953885226,0.848521754675599,-0.112237773401956,0.618985586438523,-0.3178808656328,0.14939580237314,-0.235679602484987,0.291025713441633,0.517253994984907,0.0136907429656183,-0.0676662422301646,0.764787844888195
"XM_022460893.1","LOC111120166","XM_022460893.1","green","crg:105329786"," myosin-11-like",116,"GO:0005856;GO:0008092;GO:0032991;GO:0043167",-0.0882628143154996,0.696102028283098,0.313129943002448,0.155911738364254,0.0387430163409812,0.864084480252447,-0.436754553174868,0.042118131591424,-0.025166989906179,0.911481272519589,0.085167054496111,0.70629477075483,-0.14738454905737,0.512769208745173,0.475095573618423,0.0254533544442881,-0.0118864339157474,0.958130656029628
"XM_022489225.1","LOC111137659","XM_022489225.1","green","crg:105321509"," FACT complex subunit SSRP1-like",770,"GO:0003677;GO:0005634",0.0872829897055243,0.699322708033985,-0.0230875469820552,0.918770781174714,-0.0271700582931425,0.904465983162811,-0.266910767320076,0.22983621461798,0.12730049393411,0.572384042386735,-0.312386988653781,0.156948404581741,-0.238369112276323,0.285393203494587,0.681149328193837,0.000483199519682008,-0.326960581166283,0.13748079312352
"XM_022430738.1","LOC111099458","XM_022430738.1","green","crg:105348810"," serine/arginine repetitive matrix protein 2-like",1782,"GO:0003674",-0.085126496594381,0.70642863459455,0.541811347742141,0.00919883723934571,-0.322840904510458,0.142800111898581,-0.292720095338012,0.186163503201541,0.108832332123585,0.62972916444884,-0.115321659704761,0.609320774129413,0.223074540630124,0.318335030877727,0.699156129532036,0.000294028737569168,0.274602057855419,0.216176307879094
"XM_022450718.1","LOC111112864","XM_022450718.1","green","crg:105322310"," trichohyalin-like",1215,"GO:0003677",-0.084398626951966,0.708832434259133,0.0785451307517231,0.728259317647055,0.186477371790024,0.40601527200626,-0.534511011824542,0.0103844338618808,0.59489650995978,0.0034964900686445,-0.715283737257453,0.000182697857738483,-0.386080097455054,0.0759440135669738,0.849638885853169,5.64499847058419e-07,-0.324250757572374,0.140963576203564
"XR_002634381.1",NA,NA,"green",NA,NA,NA,NA,-0.082205009269201,0.71609300478364,0.259404787620714,0.24370149679445,-0.0745161026710227,0.74172610786737,-0.146406592750457,0.515601138847222,0.174823204229369,0.436480475913197,-0.309057817770836,0.161652883519383,-0.0249630948927491,0.912195733999037,0.374705260445785,0.085764445560365,0.258919144017532,0.244616852993592
"XM_022457591.1","LOC111118244","XM_022457591.1","green","crg:105335759"," integrator complex subunit 3 homolog",1122,"GO:0003674",0.0820510969145982,0.716603332177031,-0.0881825556410878,0.696365649058661,0.457428308667245,0.0323161767352239,-0.49197270840783,0.0200352219604305,0.637966825685546,0.00140086308668376,-0.77292577611082,2.47719370845526e-05,-0.685839851120076,0.000425951449229444,0.704060962521176,0.000255241297269014,-0.271034784321257,0.222443171104177
"XM_022468623.1","LOC111125129","XM_022468623.1","green","crg:105343567"," DNA topoisomerase 2-beta-like",1533,"GO:0003677;GO:0006259;GO:0016853;GO:0016887;GO:0043167;GO:0051276",0.0808399281489944,0.720623266529393,0.279008473689365,0.208598638716313,-0.0201487161043025,0.929083503506324,-0.556426023597953,0.00715837685899801,0.388991612036989,0.0735722166787684,-0.241517120555871,0.278887486767392,-0.263980249997078,0.235186547117389,0.790517978305578,1.19715189062334e-05,-0.0462197333217474,0.838162887930601
"XM_022460825.1","LOC111120124","XM_022460825.1","green","crg:105318450"," uncharacterized",542,"",-0.0807712328351142,0.720851484774472,0.213855172962204,0.339255801749671,-0.251618199367169,0.258646173990196,-0.108185606349987,0.631777751376643,0.290321632903868,0.189963812760985,-0.259980072800216,0.242620057302224,0.121257416536889,0.590895326756931,0.459667450624988,0.0313733242636016,0.147118302134597,0.513539455164201
"XM_022487086.1","LOC111136322","XM_022487086.1","green","crg:105340193"," coiled-coil domain-containing protein 150-like",1083,"",-0.0805537543694047,0.721574138747935,0.526606114340174,0.0118066200092944,-0.414586718001476,0.0550562213458584,-0.137431395599708,0.541935751210561,-0.0966369466213139,0.668787239314854,-0.0330349085502438,0.883967060158153,0.306206913759541,0.165758845931591,0.639421730618107,0.00135502463789817,0.39298921659737,0.0704072113005209
"XM_022472661.1","LOC111127475","XM_022472661.1","green","crg:105332140"," nucleolar protein 58-like",515,"",0.0804830521290198,0.721809122964771,0.139450759866507,0.535957113342852,-0.245258130158789,0.271278316183483,-0.0314569845017114,0.889475740820284,-0.109286046026022,0.628293533333545,-0.0571107864566923,0.80069888963459,0.0506683066408312,0.822814616283376,0.604603747116289,0.00287710999335936,-0.0257762641613917,0.909346731175557
"XM_022469879.1","LOC111125767","XM_022469879.1","green","crg:105346847"," structural maintenance of chromosomes protein 2-like",535,"",-0.0800537953146476,0.723236309654768,0.0826601291052536,0.714584648604636,-0.0679712342182937,0.763756751045095,-0.530760209435641,0.0110406361400984,0.403195579546897,0.0627939256940069,-0.513463211043936,0.0145209979855446,-0.273437100143159,0.218209825933252,0.693987026260201,0.000340302824177811,-0.286229362930432,0.196568945746593
"XM_022435537.1","LOC111102688","XM_022435537.1","green","crg:105318754"," coiled-coil domain-containing protein 83-like",432,"",0.0794121183780659,0.725371403575294,-0.117244756561635,0.603325399436403,0.128636575238166,0.568325936702313,-0.151022831860446,0.502299712910512,0.499889140436578,0.0178359109011574,-0.730586282878327,0.000112861730397958,-0.323410175898882,0.142056526740666,0.586377035825539,0.00412866150776057,-0.206650903022784,0.356155981390043
"XM_022487682.1","LOC111136667","XM_022487682.1","green","crg:105321705"," TAR DNA-binding protein 43-like",432,"GO:0003674",-0.078997393116878,0.726752396121847,-0.120026512290019,0.594696748742617,-0.242001361939086,0.277895076441444,-0.25376216379283,0.254474161405395,0.370412291765747,0.0897065974991422,-0.34193441036731,0.119334026021024,-0.0576515876290198,0.798848874382277,0.403465052855275,0.0626017982677961,-0.145354248589729,0.518656819578381
"XM_022482666.1","LOC111133926","XM_022482666.1","green","crg:105329059"," coiled-coil domain-containing protein 86-like",112,"",-0.0786374581925424,0.727951607069411,0.019954134465341,0.929766720487,-0.17683294391713,0.431141935229866,-0.0122458724392955,0.956865674735866,0.129999053193229,0.56420078228898,-0.288282094198476,0.193236611889742,0.0959703785000141,0.670947238231798,0.333444685341159,0.129396454562131,0.12315250086213,0.585062970654325
"XM_022463502.1","LOC111121989","XM_022463502.1","green","crg:105335975"," dynein intermediate chain 3, ciliary-like",607,"GO:0003674",0.0786361708321721,0.727955897329466,0.31867933671177,0.148319805480077,0.115582764580508,0.608505330346336,-0.583398889370834,0.00437103318682316,0.14511395760798,0.519355758491477,0.0475425727078742,0.833592688547161,-0.31037944298097,0.159773675731793,0.341225266955976,0.120152188779483,0.0932776588388918,0.679698349727374
"XM_022467166.1","LOC111124314","XM_022467166.1","green","crg:105338307"," ADP-ribosylation factor-like protein 3",238,"GO:0043167",0.0784034053178771,0.728731741382813,0.181555756647273,0.41873520387857,-0.41009471404679,0.0580147278554755,-0.119893771086296,0.595107310566441,-0.0692289134121275,0.759508984672045,-0.0749594489525226,0.740240590423862,0.120841136700855,0.592179776276965,0.4444176502425,0.0382459747265918,0.0731626376848849,0.746266630596573
"XM_022483867.1","LOC111134639","XM_022483867.1","green","crg:105318257"," high mobility group B protein 6-like",414,"",-0.0775127851339323,0.731702680624558,-0.172786597264803,0.441926028493401,0.0131894105946747,0.953545540970928,-0.0811742936208647,0.719512772213237,-0.0124168996071127,0.9562638094135,-0.325535570344333,0.139304565085077,-0.229766973993397,0.303648835240952,0.57961355444088,0.00469613749903917,-0.0655761511953894,0.771864137857017
"XM_022479260.1","LOC111131375","XM_022479260.1","green","crg:105331987"," microfibrillar-associated protein 1-like",447,"",-0.0754146490151598,0.738716284167822,-0.0191348059138958,0.932644073644112,-0.124257561206153,0.581673451312489,-0.381813404993471,0.0795230898384788,0.402930007814334,0.0629837108977834,-0.518036607388517,0.0135242454184085,-0.210896717874723,0.346137560215831,0.828471610907236,1.92013663359042e-06,-0.313880381635441,0.154869503717353
"XM_022469870.1","LOC111125764","XM_022469870.1","green","crg:105339818"," thioredoxin domain-containing protein 3 homolog",811,"GO:0009058;GO:0016301;GO:0034641;GO:0042592;GO:0044281",-0.0734664440170578,0.745246725690263,0.035501513237473,0.875366364624667,-0.207980741238045,0.3530001266139,-0.199132689877124,0.374304109330298,0.236189660044906,0.289952263066367,-0.341390947709694,0.11996067566651,-0.0929919333157254,0.68062929845412,0.678182252770164,0.000522723518343673,-0.0852653386442749,0.70597041268268
"XM_022489057.1","LOC111137560","XM_022489057.1","green","crg:105344291"," PRKR-interacting protein 1 homolog",196,"",0.0727378809819065,0.74769326421196,0.19949370389891,0.373420805249869,-0.0372499930303958,0.869277827728975,-0.115300739964121,0.609386126939021,0.298445464325309,0.177302262867029,-0.469320205130542,0.0275549389568613,0.00330691655751182,0.988347003330434,0.490346201673045,0.020513016631718,-0.173731093367366,0.439396152697706
