"","geneSymbol","TranscriptID","GO.terms","Protein_name","KEGG_ID","moduleColor","MM.p","MM.cor"
"871","LOC111125871","XM_022470078.1","GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003"," histone H1-delta-like","crg:105323921","pink",0.000135259024281844,0.724950237762159
"872","LOC111119173","XM_022459050.1","GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003"," histone H1-delta-like","crg:105320426","pink",0.000140348661811357,0.723783448111554
"873","LOC111120937","XM_022461996.1","GO:0031410"," neurensin-1-like","crg:105336297","pink",0.000140846734756033,0.723671244731832
"874","LOC111108193","XM_022443860.1","GO:0005622;GO:0009058;GO:0016887;GO:0022857;GO:0032991;GO:0034641;GO:0044281"," ATP synthase subunit gamma, mitochondrial-like","crg:105342474","pink",0.00014322838074624,0.723139425199798
"875","LOC111110571","XM_022447125.1",""," protein lifeguard 4-like","crg:105326844","pink",0.000146311075986226,0.72246232282434
"876","LOC111120574","XM_022461379.1","GO:0005739;GO:0022857"," ADP,ATP carrier protein 3, mitochondrial-like","crg:105335076","pink",0.000159239112468648,0.719750832060765
"877","LOC111104785","XM_022438917.1","GO:0005575"," translocator protein-like","crg:105344198","pink",0.000160866748451261,0.719423094382194
"878","LOC111119359","XM_022459435.1","GO:0003735;GO:0005840;GO:0006412;GO:0042254"," 40S ribosomal protein S24-like","crg:105340909","pink",0.000166544955322567,0.718301776024265
"879","LOC111131116","XM_022478497.1","GO:0006457;GO:0006464;GO:0016853"," peptidyl-prolyl cis-trans isomerase-like","crg:105345604","pink",0.000168895184657615,0.717847319051241
"880","LOC111128139","XM_022473607.1","GO:0005737;GO:0032991"," nascent polypeptide-associated complex subunit alpha-like","crg:105344099","pink",0.000176870559806449,0.716344881119526
"881","LOC111119090","XM_022458911.1",""," ubiquitin-conjugating enzyme E2 S-like","crg:105346020","pink",0.000233379792641746,0.707116610264632
"882","LOC111132184","XM_022479955.1","GO:0003674;GO:0005654;GO:0005737;GO:0009058;GO:0032991;GO:0034641"," elongin-B-like","crg:105318798","pink",0.00024442313746458,0.705543549926234
"883","LOC111130618","XM_022477783.1","GO:0003674"," synaptojanin-2-binding protein-like","crg:105328967","pink",0.000249958261582161,0.704778062446169
"884","LOC111126124","XM_022470536.1","GO:0006457;GO:0032991;GO:0051082"," prefoldin subunit 6-like","crg:105323453","pink",0.000252477892919847,0.7044344421117
"885","LOC111132216","XM_022480005.1","GO:0008233;GO:0043167"," low choriolytic enzyme-like","crg:105336944","pink",0.000258248520616642,0.703658473884119
"886","LOC111118045","XM_022457335.1","GO:0005856;GO:0008150;GO:0032991"," dynein light chain 4, axonemal-like","crg:105343813","pink",0.000265413509495264,0.702715561331494
"887","LOC111134329","XM_022483266.1","GO:0005737;GO:0005856;GO:0007010;GO:0008092;GO:0032991;GO:0065003"," F-actin-capping protein subunit beta-like","crg:105334480","pink",0.000277539183216957,0.701168717170662
"888","LOC111135459","XM_022485550.1",""," gamma-aminobutyric acid receptor-associated protein","crg:105331926","pink",0.000286479976672441,0.700065065187482
"889","LOC111117442","XM_022456568.1",""," selenoprotein M-like","crg:105333595","pink",0.000293988515619186,0.699160919030158
"890","LOC111124709","XM_022467834.1","GO:0003677;GO:0005634;GO:0005694;GO:0009058;GO:0032991;GO:0034641"," histone H4","crg:105320429","pink",0.000305485600569731,0.697814330471508
"891","LOC111121192","XM_022462349.1",""," tubulin polymerization-promoting protein family member 2-like","crg:105321439","pink",0.000305930611533612,0.697763092357533
"892","LOC111124494","XM_022467404.1","GO:0003674"," formin-binding protein 1-like","crg:105324940","pink",0.00031651647259838,0.696562787390069
"893","LOC111136599","XM_022487569.1",""," B-cell CLL/lymphoma 7 protein family member A-like","crg:105332109","pink",0.000325383041862362,0.695583755306339
"894","LOC111137105","XM_022488368.1","GO:0006464;GO:0016301;GO:0043167"," casein kinase I-like","crg:105329587","pink",0.000332204470365093,0.694846062472409
"895","LOC111121805","XM_022463235.1","GO:0003677;GO:0005634;GO:0005694;GO:0009058;GO:0032991;GO:0034641"," histone H4","crg:105320433","pink",0.000339608831625104,0.694059948242808
"896","LOC111100630","XM_022432705.1","GO:0005886;GO:0006810;GO:0032991"," probable sodium/potassium-transporting ATPase subunit beta-3","crg:105333474","pink",0.000369556813015283,0.691023745648396
"897","LOC111138014","XM_022489768.1","GO:0005737;GO:0005783"," translocon-associated protein subunit alpha-like","crg:105328588","pink",0.000374000324534301,0.690591441887556
"898","LOC111134786","XM_022484147.1",""," mitotic-spindle organizing protein 2-like","crg:105338974","pink",0.00038284825009765,0.689743635457885
"899","LOC111122003","XM_022463522.1",""," B9 domain-containing protein 1-like","crg:105323517","pink",0.000387252677895447,0.689327869829847
"900","LOC111127825","XM_022473124.1","GO:0043167"," myosin-2 essential light chain-like","crg:105325947","pink",0.000453946595190022,0.683482631904963
"901","LOC111121689","XM_022463058.1","GO:0003677;GO:0005634;GO:0005694;GO:0009058;GO:0032991;GO:0034641"," histone H4","crg:105320433","pink",0.000454804511385561,0.683412388044638
"902","LOC111100801","XM_022432916.1","GO:0003674"," fibronectin type 3 and ankyrin repeat domains 1 protein-like","crg:105319339","pink",0.000506533650239264,0.679373538196061
"903","LOC111129083","XM_022475167.1",""," RGM domain family member B-like","crg:105329594","pink",0.000506785095236721,0.679354788169679
"904","LOC111120991","XM_022462072.1","GO:0003677;GO:0005634;GO:0005694;GO:0009058;GO:0032991;GO:0034641"," histone H4","crg:105320433","pink",0.000509226637558142,0.679173138408855
"905","LOC111129173","XM_022475387.1",""," RGM domain family member B-like","crg:105329594","pink",0.000573841116926518,0.674617970283955
"906","LOC111136896","XM_022488057.1","GO:0005737;GO:0016192;GO:0032991"," AP-2 complex subunit mu","crg:105318616","pink",0.000602227293789715,0.67275472953427
"907","LOC111133478","XM_022481922.1","GO:0005575"," uncharacterized","crg:105331109","pink",0.000633227573686064,0.670803960962135
"908","LOC111118770","XM_022458382.1","GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003"," histone H3-like centromeric protein hH3v","crg:105320433","pink",0.000641546697649572,0.670294397389415
"909","LOC111118971","XM_022458705.1","GO:0005737;GO:0016192;GO:0032991"," AP-1 complex subunit mu-1","crg:105345381","pink",0.000648333217300355,0.669882881943489
"910","LOC111126847","XM_022471750.1","GO:0043167"," EF-hand domain-containing family member B-like","crg:105327335","pink",0.000669145552875165,0.668643471774522
"911","LOC111099741","XM_022431171.1","GO:0000278;GO:0005634;GO:0006464;GO:0019899"," G2/mitotic-specific cyclin-B3-like","crg:105347344","pink",0.000688206995283925,0.667536944369847
"912","LOC111117882","XM_022457128.1",""," protein FAM227B-like","crg:105340136","pink",0.000701884684011248,0.666758994429334
"913","LOC111123325","XM_022465584.1","GO:0005737;GO:0005783;GO:0032991"," ER membrane protein complex subunit 6-like","crg:105342472","pink",0.000703859275598859,0.666647758394549
"914","LOC111109721","XM_022445942.1",""," uncharacterized","crg:105324592","pink",0.000708898342351616,0.666365094222345
"915","LOC111132297","XM_022480126.1","GO:0003735;GO:0005840;GO:0006412;GO:0042254"," 60S ribosomal protein L15-like","crg:105319021","pink",0.000751250098311145,0.664054980968922
"916","LOC111133836","XM_022482527.1",""," selenoprotein M-like","crg:105333595","pink",0.000805712655145487,0.661242617762302
"917","LOC111121809","XM_022463238.1","GO:0003677;GO:0005634;GO:0005694;GO:0009058;GO:0032991;GO:0034641"," histone H4","crg:105320433","pink",0.000849540657125603,0.659095017344083
"918","LOC111133127","XM_022481226.1",""," ubiquitin-conjugating enzyme E2 L3-like","crg:105335778","pink",0.000850936479318248,0.659028189785122
"919","LOC111120525","XM_022461312.1","GO:0003674;GO:0022618"," ras GTPase-activating protein-binding protein 2-like","crg:105347201","pink",0.000890325297233796,0.657179897715473
"920","LOC111131719","XM_022479377.1","GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003"," histone H1-delta-like","crg:105320426","pink",0.000994776246075749,0.652596419083445
"921","LOC111129954","XM_022476511.1","GO:0005575;GO:0006790;GO:0009058;GO:0016757;GO:0044281"," galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like","crg:105326288","pink",0.00102782318901611,0.651231753961367
"922","LOC111118503","XM_022458018.1","GO:0016491;GO:0042592;GO:0044281"," thioredoxin-like","crg:105346082","pink",0.0010514499924081,0.650278830480631
"923","LOC111134486","XM_022483545.1","GO:0003674"," serine protease inhibitor dipetalogastin-like","crg:105343483","pink",0.00105309218812618,0.6502132772166
"924","LOC111138467","XM_022490449.1",""," uncharacterized","crg:105340282","pink",0.00108721934828882,0.648870312322157
"925","LOC111126954","XM_022471908.1",""," uncharacterized","crg:105347822","pink",0.00111438560578388,0.647826695381691
"926","LOC111129450","XM_022475841.1",""," testis-expressed protein 43-like","crg:105331712","pink",0.0011206614299234,0.647588687236247
"927","LOC111123802","XM_022466391.1","GO:0003674"," formin-binding protein 1-like","crg:105324940","pink",0.0011524735720482,0.646399392885822
"928","LOC111128792","XM_022474643.1","GO:0003674"," kelch-like protein 9","crg:105329514","pink",0.00115519397500726,0.646298992572868
"929","LOC111127615","XM_022472872.1","GO:0003674"," ankyrin repeat domain-containing protein 1-like","crg:105325995","pink",0.00116067141002921,0.646097448932959
"930","LOC111106127","XM_022440672.1","GO:0005622;GO:0009058;GO:0016887;GO:0022857;GO:0032991;GO:0034641;GO:0044281"," ATP synthase subunit gamma, mitochondrial-like","crg:105324146","pink",0.00119819153952322,0.644738236863387
"931","LOC111110761","XM_022447378.1","GO:0007009;GO:0022607"," caveolin-1-like","crg:105339682","pink",0.00122399696437047,0.643824267113522
"932","LOC111108004","XM_022443478.1",""," universal stress protein Slr1101-like","crg:105345305","pink",0.00123361763319252,0.643487714875315
"933","LOC111119336","XM_022459407.1",""," uncharacterized","crg:105342281","pink",0.00123724414372991,0.643361430526186
"934","LOC111119000","XM_022458752.1",""," methyltransferase-like protein 24","crg:105319983","pink",0.00127453005530873,0.642080968190542
"935","LOC111110920","XM_022447586.1",""," enkurin-like","crg:105344153","pink",0.00134891244292086,0.639618877486644
"936","LOC111123495","XM_022465870.1","GO:0005575;GO:0008233;GO:0043167"," uncharacterized","crg:105343550","pink",0.00138449582103194,0.638481616242279
"937","LOC111121238","XM_022462411.1","GO:0003674"," RNA-binding protein with serine-rich domain 1-B-like","crg:105321021","pink",0.00142741653948529,0.637142415417682
"938","LOC111130157","XM_022476903.1","GO:0006810;GO:0008289;GO:0043167"," sorting nexin-6-like","crg:105331543","pink",0.00154296753047169,0.633699778653721
"939","LOC111121347","XM_022462581.1","GO:0005694;GO:0005730;GO:0006259;GO:0009058;GO:0016779"," DNA primase large subunit-like","crg:105334100","pink",0.00157035458574024,0.632916011835423
"940","LOC111121282","XM_022462479.1",""," tctex1 domain-containing protein 1-B-like","crg:105326703","pink",0.00162146369989403,0.631483848608876
"941","LOC111119713","XM_022460148.1","GO:0005739;GO:0022857"," ADP,ATP carrier protein 3, mitochondrial-like","crg:105335076","pink",0.00163084968129508,0.631225006711841
"942","LOC111138391","XM_022490326.1","GO:0003674;GO:0006259;GO:0006397;GO:0006464;GO:0006950;GO:0032991"," pre-mRNA-processing factor 19-like","crg:105343163","pink",0.00181765953669711,0.626318879186889
"943","LOC111117846","XM_022457076.1","GO:0003674;GO:0006790;GO:0034641;GO:0044281;GO:0051186"," 4-hydroxybutyrate coenzyme A transferase-like","crg:105333593","pink",0.00196019227982959,0.622855053388236
"944","LOC111130016","XM_022476615.1","GO:0007165;GO:0043167"," calmodulin-like","crg:105317937","pink",0.00220397604086718,0.617395785416261
"945","LOC111135311","XM_022485256.1","GO:0003924;GO:0043167"," ras-related protein Rab-35-like","crg:105327336","pink",0.00232534650692999,0.614865806842092
"946","LOC111136546","XM_022487465.1",""," uncharacterized","crg:105326090","pink",0.00236046884613413,0.61415448048658
"947","LOC111135192","XM_022485028.1","GO:0003674;GO:0006520;GO:0006790;GO:0034655;GO:0051186"," adenosylhomocysteinase A-like","crg:105326266","pink",0.00248730778682754,0.611657774390253
"948","LOC111108339","XM_022444141.1",""," universal stress protein Slr1101-like","crg:105349061","pink",0.00293758081392926,0.603582550342581
"949","LOC111117924","XM_022457159.1","GO:0005737;GO:0007165;GO:0030674;GO:0040007"," suppressor of cytokine signaling 2-like","crg:105334011","pink",0.0030676840240409,0.601443987752684
"950","LOC111117989","XM_022457248.1","GO:0003723"," ELAV-like protein 1","crg:105331590","red",8.53949591672051e-11,0.939977348682286
"951","LOC111118345","XM_022457752.1",""," liver carboxylesterase 1-like","crg:105334045","red",2.40816601597605e-10,0.933231421865137
"952","LOC111121322","XM_022462542.1","GO:0005634;GO:0006464;GO:0032991"," COP9 signalosome complex subunit 1-like","crg:105337499","red",3.16659300753627e-10,0.931322926882055
"953","LOC111132080","XM_022479735.1","GO:0003674"," protein FAM43A-like","crg:105335858","red",4.95688288464816e-10,0.9280770041157
"954","LOC111129903","XM_022476434.1","GO:0043167"," calcineurin subunit B type 1","crg:105348855","red",1.08135899571824e-09,0.92204376653885
"955","LOC111123217","XM_022465397.1",""," uncharacterized","crg:105342194","red",1.8942938535791e-09,0.917385700394748
"956","LOC111134425","XM_022483423.1","GO:0003924;GO:0007165;GO:0043167"," guanine nucleotide-binding protein G(o) subunit alpha","crg:105337345","red",2.27999975350559e-09,0.915783131324624
"957","LOC111107088","XM_022442057.1","GO:0007165"," ras association domain-containing protein 1-like","crg:105323818","red",2.6200748535471e-09,0.914559770781375
"958","LOC111136432","XM_022487279.1",""," protein unc-119 homolog B-like","crg:105328665","red",3.22893315511134e-09,0.912686299865312
"959","LOC111111285","XM_022448160.1",""," uncharacterized","crg:105345224","red",3.83326587103263e-09,0.91111609381717
"960","LOC111126601","XM_022471354.1",""," lachesin-like","crg:105345755","red",4.76693502372191e-09,0.90907852978451
"961","LOC111100598","XM_022432652.1","GO:0006457;GO:0043167;GO:0051082"," T-complex protein 1 subunit eta-like","crg:105332252","red",5.64834713086058e-09,0.90745904372547
"962","LOC111128027","XM_022473408.1",""," uncharacterized","crg:105335500","red",5.69429894205773e-09,0.907380952628668
"963","LOC111135440","XM_022485514.1","GO:0003674"," chloride intracellular channel protein 2-like","crg:105347837","red",6.33782881953016e-09,0.906342540181052
"964","LOC111134076","XM_022482877.1","GO:0003674"," FK506-binding protein 3-like","crg:105325710","red",1.09876583524716e-08,0.900811051644001
"965","LOC111135857","XM_022486277.1","GO:0003674"," F-box/WD repeat-containing protein 1A-like","crg:105349031","red",1.12693271329062e-08,0.900548519441684
"966","LOC111124910","XM_022468211.1","GO:0005622;GO:0043167"," brain tumor protein-like","crg:105327748","red",1.21595621040234e-08,0.899755552203983
"967","LOC111120503","XM_022461252.1","GO:0005575;GO:0006464;GO:0009058;GO:0016757"," beta-1,3-galactosyltransferase 5-like","crg:105335339","red",1.38910168824957e-08,0.898351129630154
"968","LOC111113317","XM_022451497.1","GO:0005856;GO:0016757;GO:0032991;GO:0043167"," uncharacterized","crg:105317562","red",1.4840519572527e-08,0.897645961792167
"969","LOC111125573","XM_022469527.1","GO:0003674;GO:0006464"," small ubiquitin-related modifier 3-like","crg:105339039","red",2.92460591483068e-08,0.890107275929938
"970","LOC111126494","XM_022471181.1",""," uncharacterized","crg:105328705","red",2.94842007848706e-08,0.890013705120029
"971","LOC111114836","XM_022453335.1","GO:0007010;GO:0008092;GO:0065003"," tropomodulin-like","crg:105319466","red",2.94931020906729e-08,0.890010220663543
